Obj_mks1,Obj_mks1,Obj_mks1,Obj_mks2,Obj_mks2,Obj_mks2,Obj_mks3,Obj_mks3,Obj_mks3,Obj_mks4,Obj_mks4,Obj_mks4,Obj_mks5,Obj_mks5,Obj_mks5
208.738,724.35,23.4755,408.689,725.789,22.0401,407.575,841.565,24.0816,410.667,726.395,-4.7832,407.391,845.518,-4.6886
208.716,724.342,23.4718,408.855,725.555,22.1279,407.583,841.568,24.081,410.669,726.39,-4.7807,407.409,845.545,-4.66
208.726,724.354,23.4808,408.82,725.584,22.1093,407.549,841.598,24.0708,410.676,726.402,-4.7657,407.431,845.569,-4.6494
208.743,724.402,23.5073,408.845,725.595,22.1111,407.575,841.56,24.0796,410.685,726.393,-4.7656,407.414,845.562,-4.6623
208.767,724.613,23.6199,408.807,725.469,21.8837,407.543,841.594,24.0633,410.67,726.402,-4.7872,407.406,845.514,-4.6713
208.789,724.634,23.6314,408.845,725.599,22.1208,407.554,841.609,24.0639,410.671,726.396,-4.7953,407.407,845.526,-4.6661
208.776,724.634,23.6192,408.84,725.593,22.1232,407.546,841.606,24.073,410.667,726.392,-4.7664,407.386,845.499,-4.6844
208.821,724.502,23.5821,408.841,725.607,22.1131,407.548,841.602,24.0682,410.683,726.405,-4.7603,407.422,845.578,-4.6553
208.797,724.659,23.6376,408.734,725.682,21.9349,407.568,841.616,24.081,410.667,726.402,-4.7679,407.453,845.69,-4.6774
208.696,724.79,23.6268,408.827,725.599,22.1219,407.556,841.555,24.0741,410.672,726.407,-4.7734,407.395,845.538,-4.6748
208.649,724.821,23.613,408.848,725.614,22.1242,407.569,841.577,24.0786,410.678,726.412,-4.7545,407.429,845.659,-4.694
208.673,724.694,23.5644,408.846,725.603,22.1257,407.564,841.568,24.0713,410.652,726.386,-4.78,407.394,845.54,-4.6766
208.666,724.497,23.4665,408.834,725.6,22.1152,407.561,841.567,24.08,410.663,726.4,-4.7706,407.359,845.484,-4.7049
208.496,725.426,23.7943,408.838,725.606,22.1269,407.531,841.605,24.0659,410.683,726.4,-4.7626,407.423,845.654,-4.7074
208.471,725.449,23.7942,408.836,725.584,22.1308,407.573,841.574,24.0892,410.673,726.389,-4.7643,407.39,845.543,-4.6766
208.489,725.415,23.7908,408.818,725.584,22.1222,407.567,841.578,24.0863,410.673,726.398,-4.7568,407.392,845.529,-4.6743
208.495,725.409,23.8003,408.835,725.602,22.1215,407.561,841.574,24.0854,410.659,726.396,-4.7675,407.433,845.683,-4.7106
208.475,725.424,23.7925,408.821,725.595,22.1199,407.552,841.571,24.0806,410.668,726.401,-4.7632,407.447,845.71,-4.7037
208.252,724.72,23.2981,408.822,725.595,22.1155,407.573,841.575,24.0915,410.654,726.399,-4.767,407.393,845.545,-4.6615
208.489,725.422,23.8124,408.799,725.598,22.1148,407.551,841.569,24.0876,410.661,726.401,-4.7634,407.384,845.535,-4.6755
208.695,725.246,23.7791,408.821,725.598,22.1211,407.52,841.604,24.0742,410.64,726.397,-4.7735,407.37,845.506,-4.6693
208.255,725.067,23.427,408.823,725.599,22.1268,407.551,841.561,24.0839,410.663,726.394,-4.7649,407.412,845.547,-4.6539
208.573,725.313,23.7561,408.812,725.599,22.1119,407.536,841.599,24.0707,410.644,726.38,-4.7681,407.431,845.6,-4.6237
208.217,725.324,23.5271,408.829,725.601,22.124,407.536,841.599,24.0745,410.672,726.393,-4.7608,407.362,845.498,-4.7
208.496,725.426,23.8107,408.826,725.597,22.123,407.552,841.575,24.0854,410.667,726.397,-4.7634,407.399,845.521,-4.6636
208.48,725.413,23.806,408.826,725.605,22.1194,407.559,841.576,24.0764,410.658,726.385,-4.7727,407.377,845.536,-4.6814
208.567,725.425,23.8679,408.815,725.591,22.1184,407.564,841.571,24.0803,410.661,726.395,-4.7703,407.384,845.514,-4.6752
208.585,725.467,23.9003,408.819,725.601,22.1234,407.569,841.579,24.0896,410.651,726.391,-4.77,407.389,845.534,-4.6749
208.558,725.48,23.9195,408.835,725.61,22.1111,407.567,841.57,24.0851,410.667,726.394,-4.7665,407.37,845.506,-4.6842
208.562,725.488,23.9264,408.828,725.595,22.1211,407.545,841.606,24.0752,410.656,726.396,-4.7677,407.387,845.551,-4.6826
208.581,725.52,23.9385,408.833,725.598,22.125,407.572,841.568,24.0915,410.666,726.398,-4.7734,407.397,845.557,-4.6611
208.567,725.508,23.9415,408.821,725.608,22.1126,407.572,841.574,24.0848,410.679,726.405,-4.7678,407.403,845.536,-4.6638
208.659,725.669,23.9327,408.836,725.6,22.1258,407.553,841.613,24.0785,410.671,726.397,-4.7644,407.403,845.543,-4.662
208.642,725.67,23.9235,408.83,725.59,22.1117,407.577,841.577,24.0827,410.671,726.397,-4.7706,407.408,845.574,-4.6855
208.635,725.664,23.9106,408.841,725.603,22.1239,407.552,841.613,24.0778,410.674,726.395,-4.7763,407.399,845.551,-4.6798
208.61,725.645,23.8978,408.829,725.595,22.1187,407.582,841.566,24.082,410.67,726.398,-4.7828,407.279,845.203,-4.869
208.571,725.691,23.8785,408.849,725.602,22.1195,407.547,841.604,24.0701,410.681,726.408,-4.7762,407.377,845.463,-4.7133
208.536,725.67,23.8493,408.832,725.593,22.115,407.575,841.574,24.083,410.67,726.392,-4.7782,407.369,845.456,-4.7318
208.465,725.654,23.8044,408.841,725.607,22.1155,407.552,841.608,24.0754,410.664,726.395,-4.7713,407.346,845.437,-4.7275
208.378,725.641,23.7623,408.841,725.586,22.1125,407.571,841.58,24.0879,410.67,726.398,-4.7582,407.364,845.453,-4.7236
208.215,725.697,23.6859,408.838,725.608,22.1201,407.545,841.611,24.075,410.675,726.391,-4.7671,407.361,845.461,-4.725
208.168,725.73,23.6861,408.838,725.598,22.115,407.542,841.603,24.0809,410.599,726.362,-4.8797,407.384,845.47,-4.7131
208.59,725.54,23.7996,408.838,725.591,22.1173,407.565,841.568,24.0788,410.672,726.39,-4.7673,407.408,845.507,-4.6785
208.601,725.559,23.8168,408.825,725.585,22.119,407.579,841.569,24.0866,410.668,726.398,-4.7748,407.384,845.495,-4.7063
208.602,725.522,23.8008,408.815,725.593,22.117,407.577,841.57,24.0821,410.686,726.402,-4.7549,407.377,845.504,-4.7057
208.598,725.529,23.7956,408.838,725.604,22.1285,407.56,841.566,24.0793,410.658,726.391,-4.7588,407.402,845.521,-4.6708
208.494,725.409,23.8068,408.83,725.599,22.1237,407.53,841.598,24.07,410.67,726.387,-4.766,407.394,845.535,-4.677
208.494,725.423,23.8015,408.828,725.6,22.1251,407.563,841.562,24.0813,410.664,726.392,-4.7619,407.392,845.522,-4.6768
208.482,725.42,23.807,408.837,725.605,22.1234,407.558,841.575,24.0876,410.657,726.385,-4.7712,407.387,845.526,-4.6609
208.479,725.418,23.7961,408.828,725.594,22.1156,407.538,841.599,24.0758,410.663,726.389,-4.7724,407.373,845.527,-4.6746
208.487,725.449,23.8264,408.824,725.599,22.1265,407.555,841.568,24.082,410.65,726.391,-4.762,407.367,845.505,-4.6839
208.484,725.451,23.8287,408.839,725.602,22.1294,407.565,841.573,24.0863,410.648,726.392,-4.7706,407.419,845.587,-4.6485
208.493,725.435,23.8143,408.822,725.605,22.1222,407.533,841.609,24.074,410.652,726.4,-4.7726,407.392,845.543,-4.6648
208.467,725.441,23.8099,408.819,725.594,22.1206,407.541,841.605,24.0794,410.66,726.415,-4.7602,407.405,845.562,-4.6691
208.492,725.44,23.8152,408.813,725.593,22.117,407.566,841.579,24.0833,410.673,726.412,-4.7495,407.376,845.511,-4.6943
208.488,725.428,23.8065,408.83,725.602,22.1239,407.541,841.607,24.0742,410.658,726.402,-4.771,407.386,845.546,-4.674
208.493,725.43,23.8118,408.822,725.612,22.1232,407.526,841.608,24.0792,410.674,726.403,-4.751,407.416,845.592,-4.647
208.488,725.419,23.8051,408.822,725.597,22.1251,407.563,841.588,24.0896,410.664,726.409,-4.7664,407.414,845.583,-4.6627
208.484,725.439,23.7991,408.819,725.602,22.1305,407.565,841.578,24.0871,410.658,726.407,-4.769,407.384,845.545,-4.6627
208.482,725.473,23.8227,408.912,725.381,21.9589,407.543,841.612,24.0771,410.647,726.414,-4.7753,407.371,845.514,-4.6924
208.483,725.424,23.7905,408.833,725.613,22.1213,407.562,841.576,24.0751,410.675,726.413,-4.7678,407.38,845.534,-4.6778
208.506,725.436,23.8179,408.829,725.596,22.117,407.464,841.687,24.123,410.66,726.41,-4.7821,407.405,845.599,-4.6718
208.496,725.438,23.8062,408.838,725.612,22.1229,407.567,841.577,24.0912,410.677,726.421,-4.7555,407.418,845.589,-4.6676
208.498,725.415,23.8161,408.829,725.616,22.1276,407.555,841.565,24.0891,410.659,726.404,-4.765,407.41,845.572,-4.6536
208.496,725.424,23.806,408.834,725.606,22.1271,407.557,841.568,24.079,410.669,726.398,-4.7702,407.395,845.537,-4.674
208.52,725.452,23.8207,408.835,725.596,22.1192,407.566,841.563,24.0707,410.681,726.399,-4.7604,407.415,845.581,-4.6566
208.493,725.415,23.808,408.828,725.585,22.1233,407.567,841.569,24.0807,410.669,726.397,-4.7619,407.388,845.525,-4.6679
208.505,725.458,23.8286,408.827,725.592,22.1208,407.564,841.571,24.0746,410.676,726.399,-4.766,407.381,845.509,-4.7018
208.513,725.461,23.8259,408.832,725.606,22.1164,407.515,841.644,24.134,410.67,726.402,-4.7618,407.409,845.551,-4.6695
208.491,725.437,23.8127,408.836,725.592,22.1189,407.553,841.608,24.1481,410.671,726.394,-4.7681,407.388,845.537,-4.6715
208.511,725.408,23.8154,408.835,725.579,22.1244,407.545,841.575,24.1374,410.665,726.394,-4.7823,407.282,845.197,-4.8511
208.497,725.398,23.8021,408.84,725.598,22.1232,407.576,841.575,24.1444,410.681,726.385,-4.7642,407.373,845.465,-4.7103
208.518,725.424,23.8181,408.848,725.588,22.1152,407.582,841.578,24.147,410.67,726.395,-4.7673,407.389,845.471,-4.7118
208.522,725.42,23.8184,408.838,725.589,22.1103,407.57,841.591,24.1502,410.669,726.4,-4.7702,407.37,845.466,-4.7218
208.508,725.413,23.8146,408.829,725.602,22.1144,407.546,841.606,24.146,410.68,726.393,-4.7629,407.382,845.465,-4.7116
208.495,725.405,23.8081,408.842,725.604,22.1249,407.548,841.608,24.1587,410.659,726.379,-4.7766,407.369,845.454,-4.7176
208.488,725.431,23.8156,408.83,725.602,22.1212,407.546,841.621,24.1645,410.667,726.389,-4.7667,407.384,845.498,-4.6961
208.491,725.441,23.8091,408.836,725.592,22.1195,407.538,841.62,24.1648,410.676,726.402,-4.7712,407.367,845.48,-4.7155
208.498,725.414,23.8059,408.83,725.603,22.121,407.55,841.625,24.1755,410.665,726.404,-4.7657,407.388,845.499,-4.6951
208.498,725.421,23.8035,408.948,725.36,21.9996,407.553,841.628,24.1796,410.663,726.395,-4.7762,407.383,845.515,-4.6941
208.494,725.429,23.8064,408.838,725.596,22.1252,407.546,841.63,24.196,410.659,726.39,-4.7728,407.373,845.48,-4.6974
208.509,725.435,23.8201,408.83,725.6,22.119,407.541,841.634,24.198,410.665,726.411,-4.7618,407.377,845.512,-4.6929
208.504,725.433,23.809,408.821,725.608,22.1185,407.549,841.648,24.1954,410.664,726.408,-4.761,407.396,845.545,-4.6653
208.48,725.414,23.7992,408.827,725.604,22.12,407.536,841.64,24.1864,410.655,726.407,-4.7733,407.368,845.53,-4.673
208.51,725.456,23.8163,408.906,725.568,22.3022,407.534,841.63,24.2013,410.659,726.4,-4.7688,407.388,845.544,-4.6729
208.502,725.438,23.8349,408.898,725.59,22.3103,407.54,841.65,24.2041,410.671,726.415,-4.7639,407.382,845.524,-4.6746
208.5,725.431,23.8171,408.824,725.607,22.1192,407.546,841.643,24.2087,410.651,726.395,-4.7808,407.368,845.532,-4.6765
208.51,725.445,23.8323,408.839,725.638,22.2403,407.539,841.633,24.198,410.656,726.403,-4.7713,407.398,845.556,-4.6547
208.493,725.428,23.8073,408.827,725.634,22.2266,407.536,841.637,24.1955,410.634,726.396,-4.7699,407.367,845.509,-4.6863
208.493,725.441,23.821,408.84,725.65,22.2239,407.531,841.631,24.1947,410.662,726.407,-4.769,407.363,845.51,-4.6963
208.475,725.453,23.8089,408.836,725.644,22.2253,407.535,841.636,24.2004,410.65,726.4,-4.776,407.399,845.533,-4.6514
208.496,725.429,23.8212,408.828,725.63,22.2364,407.535,841.645,24.1961,410.662,726.411,-4.7517,407.39,845.555,-4.6639
208.498,725.436,23.8211,408.826,725.644,22.233,407.541,841.631,24.1995,410.66,726.394,-4.7631,407.411,845.597,-4.646
208.463,725.424,23.8161,408.84,725.656,22.2499,407.548,841.646,24.2095,410.642,726.403,-4.7753,407.38,845.521,-4.6839
208.481,725.412,23.8292,408.831,725.653,22.2564,407.538,841.626,24.1898,410.663,726.404,-4.7431,407.388,845.552,-4.6679
208.479,725.4,23.8123,408.834,725.648,22.2619,407.533,841.631,24.1942,410.653,726.399,-4.7637,407.376,845.512,-4.6925
208.493,725.425,23.8295,408.84,725.649,22.2705,407.529,841.63,24.1994,410.641,726.402,-4.7779,407.363,845.496,-4.6772
208.473,725.409,23.8216,408.834,725.634,22.2778,407.539,841.626,24.1956,410.67,726.395,-4.7632,407.379,845.532,-4.6799
208.473,725.392,23.8044,408.841,725.654,22.2881,407.546,841.626,24.1975,410.664,726.392,-4.7604,407.4,845.547,-4.6669
208.479,725.4,23.8066,408.852,725.653,22.2966,407.541,841.629,24.196,410.672,726.396,-4.7565,407.37,845.496,-4.6925
208.464,725.411,23.8134,408.852,725.665,22.311,407.546,841.635,24.1946,410.677,726.409,-4.761,407.387,845.518,-4.6795
208.472,725.37,23.7875,408.862,725.668,22.3069,407.549,841.635,24.1998,410.677,726.407,-4.7658,407.41,845.581,-4.6512
208.463,725.41,23.8045,408.855,725.662,22.2903,407.55,841.63,24.1948,410.666,726.398,-4.7689,407.379,845.521,-4.6875
208.476,725.424,23.8221,408.857,725.671,22.2982,407.562,841.64,24.1978,410.665,726.393,-4.7768,407.382,845.513,-4.6921
208.483,725.399,23.8187,408.855,725.66,22.3072,407.557,841.651,24.1946,410.673,726.402,-4.7691,407.404,845.568,-4.6688
208.513,725.566,23.7584,408.865,725.671,22.3072,407.559,841.628,24.1942,410.672,726.4,-4.7686,407.402,845.533,-4.676
208.527,725.568,23.7579,408.87,725.674,22.3064,407.556,841.634,24.1951,410.652,726.399,-4.7772,407.397,845.539,-4.6721
208.539,725.588,23.7894,408.905,725.599,22.4819,407.547,841.642,24.1948,410.658,726.39,-4.7804,407.409,845.575,-4.6622
208.527,725.592,23.7897,408.913,725.658,22.4884,407.55,841.64,24.1915,410.67,726.396,-4.7671,407.372,845.5,-4.7107
208.539,725.606,23.7993,408.893,725.689,22.4816,407.557,841.64,24.195,410.668,726.406,-4.7691,407.41,845.575,-4.6586
208.543,725.582,23.7761,408.899,725.69,22.4825,407.553,841.645,24.1919,410.673,726.393,-4.7698,407.419,845.588,-4.6534
208.558,725.61,23.7952,408.885,725.676,22.4782,407.549,841.645,24.1906,410.67,726.398,-4.7621,407.385,845.509,-4.6976
208.585,725.621,23.8117,408.891,725.701,22.4687,407.551,841.635,24.1982,410.678,726.399,-4.7524,407.403,845.551,-4.6661
208.586,725.657,23.8268,408.895,725.697,22.4895,407.555,841.645,24.2008,410.667,726.396,-4.7699,407.422,845.581,-4.6595
208.611,725.7,23.8362,408.899,725.711,22.4894,407.539,841.635,24.1958,410.662,726.4,-4.7697,407.382,845.534,-4.688
208.645,725.725,23.866,408.89,725.702,22.503,407.547,841.644,24.1961,410.662,726.402,-4.7769,407.417,845.599,-4.6566
208.659,725.739,23.8492,408.893,725.706,22.5162,407.547,841.644,24.1934,410.652,726.39,-4.7856,407.387,845.523,-4.6666
208.733,725.79,23.8288,408.897,725.714,22.5282,407.531,841.635,24.201,410.66,726.399,-4.7672,407.384,845.515,-4.6872
208.65,725.548,23.6692,408.898,725.713,22.5444,407.548,841.651,24.1966,410.657,726.397,-4.7647,407.409,845.58,-4.6589
208.713,725.75,23.803,408.9,725.716,22.5598,407.546,841.643,24.2008,410.66,726.401,-4.7578,407.394,845.548,-4.666
208.715,725.772,23.824,408.898,725.725,22.5687,407.543,841.629,24.1981,410.654,726.403,-4.7606,407.404,845.543,-4.6587
208.701,725.74,23.8061,408.906,725.731,22.5765,407.547,841.641,24.1966,410.647,726.388,-4.7776,407.402,845.553,-4.6497
208.66,725.538,23.6365,408.902,725.731,22.577,407.542,841.638,24.2045,410.642,726.393,-4.7715,407.403,845.587,-4.653
208.681,725.747,23.8,408.893,725.718,22.5733,407.533,841.629,24.1988,410.657,726.401,-4.7663,407.412,845.589,-4.6289
208.696,725.753,23.8177,408.91,725.728,22.5808,407.546,841.642,24.2073,410.652,726.399,-4.7695,407.375,845.495,-4.6797
208.719,725.758,23.8215,408.902,725.734,22.5694,407.529,841.634,24.1977,410.649,726.39,-4.7747,407.407,845.579,-4.6514
208.691,725.741,23.7957,408.885,725.709,22.5672,407.545,841.647,24.1969,410.665,726.404,-4.7725,407.39,845.525,-4.6632
208.673,725.647,23.8277,408.899,725.718,22.5818,407.539,841.635,24.1981,410.654,726.403,-4.7749,407.396,845.544,-4.6685
208.67,725.619,23.8004,408.895,725.719,22.5722,407.536,841.635,24.1944,410.659,726.407,-4.7735,407.383,845.539,-4.6911
208.709,725.77,23.8015,408.887,725.704,22.5783,407.55,841.642,24.2039,410.659,726.4,-4.7769,407.259,845.199,-4.8626
208.71,725.77,23.8093,408.907,725.729,22.5726,407.538,841.626,24.1861,410.64,726.398,-4.7703,407.345,845.456,-4.7384
208.701,725.756,23.8143,408.895,725.711,22.5804,407.533,841.634,24.1963,410.666,726.406,-4.7754,407.36,845.456,-4.7226
208.719,725.754,23.8186,408.905,725.72,22.5744,407.538,841.63,24.1968,410.657,726.402,-4.7717,407.356,845.449,-4.7234
208.673,725.751,23.7929,408.902,725.723,22.5628,407.556,841.651,24.2029,410.672,726.401,-4.7579,407.37,845.484,-4.7028
208.678,725.74,23.8279,408.896,725.71,22.5716,407.542,841.633,24.1932,410.669,726.405,-4.7756,407.394,845.493,-4.6909
208.695,725.746,23.831,408.91,725.726,22.5671,407.555,841.643,24.1872,410.662,726.403,-4.7588,407.38,845.486,-4.707
208.693,725.744,23.843,408.913,725.717,22.5795,407.548,841.638,24.1912,410.658,726.389,-4.7819,407.374,845.48,-4.7116
208.702,725.755,23.86,408.915,725.731,22.5705,407.555,841.647,24.1876,410.658,726.395,-4.7825,407.386,845.5,-4.6969
208.677,725.689,23.8035,408.913,725.727,22.568,407.553,841.629,24.1852,410.676,726.399,-4.7764,407.39,845.524,-4.6848
208.703,725.7,23.8219,408.899,725.714,22.5667,407.549,841.631,24.1841,410.672,726.399,-4.7748,407.383,845.495,-4.6991
208.706,725.726,23.8263,408.913,725.727,22.5684,407.548,841.633,24.1971,410.68,726.39,-4.76,407.385,845.504,-4.6915
208.712,725.797,23.817,408.915,725.722,22.5766,407.549,841.632,24.188,410.672,726.396,-4.7679,407.367,845.488,-4.7035
208.732,725.781,23.7949,408.915,725.715,22.5664,407.554,841.624,24.1944,410.664,726.385,-4.7732,407.383,845.512,-4.6977
208.801,726.114,23.8268,408.906,725.716,22.5646,407.54,841.622,24.1908,410.678,726.396,-4.7747,407.403,845.543,-4.665
208.82,726.107,23.8209,408.904,725.703,22.5741,407.553,841.631,24.1944,410.667,726.387,-4.7727,407.425,845.572,-4.6542
208.785,726.095,23.8023,408.897,725.708,22.5631,407.545,841.634,24.1918,410.659,726.401,-4.7732,407.42,845.571,-4.6435
208.827,726.127,23.8347,408.91,725.717,22.5713,407.548,841.63,24.1922,410.661,726.392,-4.7736,407.382,845.523,-4.6891
208.825,726.106,23.8246,408.907,725.723,22.5673,407.549,841.636,24.1991,410.676,726.407,-4.7591,407.402,845.547,-4.6729
208.839,726.134,23.8579,408.899,725.711,22.568,407.547,841.643,24.1975,410.669,726.394,-4.7721,407.396,845.52,-4.6774
208.801,726.106,23.82,408.91,725.73,22.5682,407.544,841.638,24.1926,410.662,726.399,-4.7649,407.39,845.53,-4.6711
208.819,726.126,23.8356,408.895,725.713,22.5727,407.551,841.63,24.2006,410.665,726.392,-4.7755,407.379,845.529,-4.6753
208.812,726.126,23.8328,408.913,725.723,22.5784,407.525,841.618,24.1939,410.664,726.39,-4.7596,407.375,845.513,-4.6818
208.774,726.072,23.7878,408.887,725.71,22.5724,407.534,841.631,24.1983,410.656,726.398,-4.7649,407.396,845.523,-4.671
208.8,726.107,23.8212,408.892,725.713,22.5662,407.547,841.637,24.1954,410.651,726.397,-4.7709,407.392,845.537,-4.6701
208.787,726.133,23.8197,408.899,725.725,22.5729,407.541,841.641,24.1939,410.648,726.402,-4.7744,407.388,845.521,-4.6595
208.791,726.136,23.8313,408.9,725.723,22.5726,407.542,841.646,24.1896,410.655,726.404,-4.7677,407.382,845.521,-4.6844
208.786,726.093,23.7974,408.899,725.723,22.5701,407.535,841.635,24.1969,410.66,726.41,-4.7713,407.399,845.564,-4.6578
208.803,726.127,23.8241,408.893,725.718,22.5733,407.532,841.628,24.1949,410.648,726.401,-4.7715,407.363,845.523,-4.7033
208.809,726.105,23.8222,408.883,725.718,22.5629,407.544,841.643,24.1982,410.658,726.41,-4.7769,407.36,845.491,-4.706
208.824,726.133,23.84,408.907,725.723,22.5784,407.529,841.633,24.2014,410.663,726.408,-4.7765,407.385,845.528,-4.6847
208.786,726.099,23.7999,408.908,725.724,22.5729,407.542,841.642,24.2039,410.666,726.412,-4.7544,407.375,845.525,-4.7053
208.82,726.141,23.843,408.903,725.723,22.5683,407.537,841.631,24.1946,410.666,726.4,-4.7666,407.37,845.509,-4.7001
208.792,726.136,23.8328,408.897,725.717,22.5678,407.547,841.634,24.1968,410.659,726.402,-4.7703,407.387,845.532,-4.6832
208.806,726.114,23.8178,408.892,725.716,22.5677,407.545,841.634,24.1939,410.653,726.397,-4.7782,407.386,845.53,-4.6689
208.792,726.089,23.8052,408.908,725.735,22.5743,407.548,841.639,24.1959,410.656,726.395,-4.7787,407.384,845.521,-4.6806
208.828,726.135,23.8454,408.91,725.716,22.5814,407.545,841.624,24.2018,410.668,726.397,-4.765,407.371,845.512,-4.688
208.774,726.094,23.8093,408.898,725.715,22.5807,407.548,841.64,24.1893,410.662,726.4,-4.7721,407.376,845.507,-4.6747
208.8,726.102,23.8122,408.9,725.718,22.5706,407.545,841.635,24.1855,410.672,726.4,-4.7711,407.379,845.516,-4.6838
208.818,726.13,23.8485,408.911,725.721,22.5724,407.549,841.631,24.2044,410.664,726.385,-4.7687,407.393,845.512,-4.6836
208.805,726.089,23.8033,408.911,725.72,22.5737,407.543,841.625,24.1937,410.669,726.398,-4.77,407.378,845.502,-4.6901
208.798,726.085,23.8098,408.904,725.706,22.5777,407.557,841.631,24.2028,410.662,726.394,-4.7773,407.434,845.585,-4.6453
208.785,726.054,23.7854,408.913,725.726,22.5667,407.558,841.633,24.1979,410.673,726.396,-4.7694,407.429,845.585,-4.6391
208.799,726.076,23.7993,408.912,725.715,22.5699,407.541,841.628,24.1854,410.67,726.395,-4.7687,407.405,845.527,-4.6827
208.786,726.075,23.7922,408.918,725.718,22.5692,407.548,841.626,24.1896,410.664,726.385,-4.7739,407.376,845.512,-4.6823
